2458683.5979277748 0.9995648092 0.0003671622 TESS
2458683.5993166561 1.0004311857 0.0003669035 TESS
2458683.6034832997 1.0003019297 0.0003671190 TESS
2458683.6090388242 1.0001090466 0.0003676367 TESS
2458683.6104277056 1.0002409433 0.0003674436 TESS
2458683.6118165869 0.9994988154 0.0003671068 TESS
2458683.6132054678 1.0004192987 0.0003672553 TESS
2458683.6145943492 0.9997329065 0.0003672483 TESS
2458683.6159832301 0.9995361828 0.0003671863 TESS
2458683.6173721114 0.9999267014 0.0003671978 TESS
2458683.6187609928 1.0001926638 0.0003673037 TESS
2458683.6201498741 1.0004075825 0.0003671668 TESS
2458683.6215387550 1.0001092377 0.0003674167 TESS
2458683.6229276364 0.9998752311 0.0003673591 TESS
2458683.6243165173 0.9994558088 0.0003672072 TESS
2458683.6257053986 1.0002707363 0.0003672509 TESS
2458683.6270942800 1.0004933036 0.0003671911 TESS
2458683.6284831613 0.9997430079 0.0003670639 TESS
2458683.6298720422 1.0009719086 0.0003674118 TESS
2458683.6326498045 0.9997356045 0.0003670695 TESS
2458683.6368164481 1.0003456019 0.0003674042 TESS
2458683.6382053294 0.9999046814 0.0003672927 TESS
2458683.6395942108 0.9996696322 0.0003672804 TESS
2458683.6409830917 0.9998298869 0.0003673320 TESS
2458683.6423719730 0.9995271338 0.0003675857 TESS
2458683.6437608544 1.0001214204 0.0003673621 TESS
2458683.6451497353 0.9997459024 0.0003673401 TESS
2458683.6465386166 1.0007621675 0.0003673093 TESS
2458683.6493163793 1.0002788790 0.0003672450 TESS
2458683.6507052602 1.0010004477 0.0003673142 TESS
2458683.6520941416 0.9995522388 0.0003671789 TESS
2458683.6534830225 1.0004186241 0.0003671798 TESS
2458683.6548719038 0.9994540705 0.0003673514 TESS
2458683.6562607852 0.9999637216 0.0003671858 TESS
2458683.6576496665 0.9992721405 0.0003673191 TESS
2458683.6590385474 0.9998540965 0.0003675239 TESS
2458683.6604274288 1.0004143316 0.0003670987 TESS
2458683.6618163101 0.9994753612 0.0003672844 TESS
2458683.6632051910 1.0000418554 0.0003672375 TESS
2458683.6645940724 1.0003286778 0.0003672044 TESS
2458683.6659829537 1.0001084163 0.0003672852 TESS
2458683.6673718346 1.0001267268 0.0003672573 TESS
2458683.6687607160 0.9994259852 0.0003677433 TESS
2458683.6701495973 1.0000633859 0.0003673001 TESS
2458683.6715384787 0.9994490123 0.0003674472 TESS
2458683.6729273601 1.0001605425 0.0003673691 TESS
2458683.6743162409 1.0000545579 0.0003672086 TESS
2458683.6757051223 1.0002828614 0.0003674656 TESS
2458683.6770940037 0.9995614527 0.0003672661 TESS
2458683.6784828845 0.9998363940 0.0003672455 TESS
2458683.6798717659 0.9993187910 0.0003670509 TESS
2458683.6812606473 1.0004218091 0.0003673049 TESS
2458683.6826495281 0.9998804144 0.0003673901 TESS
2458683.6840384095 1.0003345487 0.0003674518 TESS
2458683.6854272909 1.0004322881 0.0003672794 TESS
2458683.6868161722 0.9999220448 0.0003671681 TESS
2458683.6882050536 0.9994906504 0.0003667720 TESS
2458683.6895939345 1.0009316396 0.0003674185 TESS
2458683.6909828158 0.9998017091 0.0003672442 TESS
2458683.6923716972 1.0001510987 0.0003671857 TESS
2458683.6937605785 1.0002379805 0.0003675429 TESS
2458683.6951494594 0.9992402315 0.0003670544 TESS
2458683.6965383408 1.0004897263 0.0003673658 TESS
2458683.6979272221 1.0000305797 0.0003673191 TESS
2458683.6993161035 1.0001149537 0.0003672191 TESS
2458683.7007049844 0.9996629154 0.0003673719 TESS
2458683.7020938657 1.0001121487 0.0003670885 TESS
2458683.7034827471 0.9998492564 0.0003670733 TESS
2458683.7048716280 0.9996800431 0.0003671535 TESS
2458683.7062605093 1.0003136084 0.0003672985 TESS
2458683.7076493907 0.9995821623 0.0003670744 TESS
2458683.7090382720 0.9994742000 0.0003667630 TESS
2458683.7104271534 1.0008700786 0.0003672458 TESS
2458683.7118160343 1.0002280352 0.0003674102 TESS
2458683.7132049156 0.9998783723 0.0003670157 TESS
2458683.7145937970 1.0005746439 0.0003671567 TESS
2458683.7159826783 0.9998299669 0.0003670286 TESS
2458683.7173715597 1.0000067306 0.0003673532 TESS
2458683.7187604406 0.9995728010 0.0003669569 TESS
2458683.7201493219 1.0001183854 0.0003672655 TESS
2458683.7215382033 1.0000236015 0.0003670672 TESS
2458683.7229270847 1.0005698155 0.0003670286 TESS
2458683.7243159660 1.0000650896 0.0003670020 TESS
2458683.7257048469 1.0009502262 0.0003672346 TESS
2458683.7270937283 1.0002765177 0.0003671371 TESS
2458683.7284826096 0.9996697136 0.0003668897 TESS
2458683.7298714910 1.0001667160 0.0003667944 TESS
2458683.7312603723 0.9998083686 0.0003669917 TESS
2458683.7326492537 0.9999809241 0.0003670324 TESS
2458683.7340381346 0.9994334070 0.0003668420 TESS
2458683.7354270159 1.0001428052 0.0003670117 TESS
2458683.7368158973 1.0002113454 0.0003671358 TESS
2458683.7395936600 1.0000885655 0.0003669848 TESS
2458683.7409825409 1.0000073890 0.0003669750 TESS
2458683.7423714222 1.0004785860 0.0003674091 TESS
2458683.7437603036 0.9996356642 0.0003670009 TESS
2458683.7451491849 0.9991024351 0.0003667946 TESS
2458683.7465380663 1.0004056259 0.0003671212 TESS
2458683.7479269472 1.0000171636 0.0003670699 TESS
2458683.7493158286 1.0007453164 0.0003674212 TESS
2458683.7507047099 0.9995468905 0.0003668596 TESS
2458683.7520935913 0.9994983788 0.0003665935 TESS
2458683.7534824726 1.0001775935 0.0003669685 TESS
2458683.7548713540 0.9999516093 0.0003671241 TESS
2458683.7562602349 1.0000967812 0.0003668232 TESS
2458683.7576491162 1.0005023692 0.0003673186 TESS
2458683.7590379976 0.9994077696 0.0003668276 TESS
2458683.7604268789 0.9999325418 0.0003671371 TESS
2458683.7618157603 1.0003176228 0.0003670755 TESS
2458683.7632046416 1.0003186919 0.0003671084 TESS
2458683.7645935230 0.9997788017 0.0003671812 TESS
2458683.7659824044 0.9998863039 0.0003671193 TESS
2458683.7673712857 0.9995847789 0.0003667762 TESS
2458683.7687601666 1.0001346739 0.0003669354 TESS
2458683.7701490480 1.0006049484 0.0003670677 TESS
2458683.7715379293 0.9996475360 0.0003668939 TESS
2458683.7729268107 1.0002635030 0.0003669164 TESS
2458683.7743156920 1.0007324599 0.0003670721 TESS
2458683.7757045734 0.9998257662 0.0003669889 TESS
2458683.7770934547 0.9997039637 0.0003667505 TESS
2458683.7784823356 0.9997117098 0.0003670344 TESS
2458683.7798712170 0.9999402927 0.0003671038 TESS
2458683.7812600983 0.9999344526 0.0003668759 TESS
2458683.7826489797 1.0001868744 0.0003669085 TESS
2458683.7840378610 1.0002028449 0.0003670530 TESS
2458683.7854267424 0.9995739974 0.0003668898 TESS
2458683.7868156238 1.0006218767 0.0003670336 TESS
2458683.7882045051 0.9998860671 0.0003669627 TESS
2458683.7895933865 0.9996900818 0.0003668048 TESS
2458683.7909822678 0.9997126643 0.0003667357 TESS
2458683.7923711487 1.0009485448 0.0003672568 TESS
2458683.7937600301 1.0001981950 0.0003671131 TESS
2458683.7951489114 1.0003164154 0.0003673885 TESS
2458683.7965377928 1.0002500313 0.0003669404 TESS
2458683.7979266741 0.9997744077 0.0003667881 TESS
2458683.7993155555 0.9994248715 0.0003672280 TESS
2458683.8007044368 1.0001049952 0.0003669766 TESS
2458683.8020933182 0.9993601568 0.0003667965 TESS
2458683.8034821996 1.0000384960 0.0003670556 TESS
2458683.8048710809 1.0001206076 0.0003671537 TESS
2458683.8062599623 0.9999569794 0.0003667875 TESS
2458683.8076488432 1.0001879434 0.0003668768 TESS
2458683.8090377245 1.0004596635 0.0003670420 TESS
2458683.8104266059 1.0001084531 0.0003669450 TESS
2458683.8118154872 1.0000346827 0.0003667811 TESS
2458683.8132043686 1.0003923321 0.0003672057 TESS
2458683.8145932499 1.0001562451 0.0003670212 TESS
2458683.8159821313 1.0000320613 0.0003669920 TESS
2458683.8173710126 1.0002351448 0.0003670123 TESS
2458683.8187598940 0.9994128548 0.0003672365 TESS
2458683.8201487754 0.9998758160 0.0003669357 TESS
2458683.8215376567 1.0000306312 0.0003669894 TESS
2458683.8229265381 0.9997144968 0.0003668404 TESS
2458683.8243154194 1.0002898560 0.0003669330 TESS
2458683.8257043008 0.9999031028 0.0003670726 TESS
2458683.8270931821 0.9998069782 0.0003669044 TESS
2458683.8284820635 1.0001293179 0.0003670815 TESS
2458683.8298709444 1.0002811631 0.0003671987 TESS
2458683.8312598257 0.9996446422 0.0003669946 TESS
2458683.8326487071 0.9994593006 0.0003670190 TESS
2458683.8340375889 1.0004907028 0.0003671132 TESS
2458683.8354264703 1.0001934449 0.0003669410 TESS
2458683.8368153512 0.9994991642 0.0003669546 TESS
2458683.8382042325 1.0001262231 0.0003671506 TESS
2458683.8395931139 0.9997582223 0.0003672310 TESS
2458683.8409819952 0.9999603102 0.0003670036 TESS
2458683.8423708766 0.9999318229 0.0003671334 TESS
2458683.8437597584 0.9997380167 0.0003671251 TESS
2458683.8451486393 1.0000483917 0.0003671212 TESS
2458683.8465375206 1.0006275469 0.0003669803 TESS
2458683.8479264020 1.0005374443 0.0003671682 TESS
2458683.8493152834 1.0005791669 0.0003672048 TESS
2458683.8507041647 0.9998247815 0.0003674274 TESS
2458683.8520930461 1.0001877338 0.0003671398 TESS
2458683.8534819274 1.0005622543 0.0003671004 TESS
2458683.8548708088 0.9997849060 0.0003673306 TESS
2458683.8562596901 1.0006973131 0.0003671170 TESS
2458683.8576485715 0.9999710339 0.0003669845 TESS
2458683.8590374528 0.9992486279 0.0003670217 TESS
2458683.8604263342 0.9999241867 0.0003670503 TESS
2458683.8618152156 1.0005858789 0.0003674066 TESS
2458683.8632040969 0.9995850644 0.0003669783 TESS
2458683.8645929783 0.9995966858 0.0003670061 TESS
2458683.8659818601 0.9990783441 0.0003668174 TESS
2458683.8673707410 0.9999634043 0.0003674694 TESS
2458683.8687596223 0.9987536994 0.0003669393 TESS
2458683.8701485037 1.0002920403 0.0003673507 TESS
2458683.8715373850 1.0000630564 0.0003671760 TESS
2458683.8729262669 0.9999366417 0.0003671821 TESS
2458683.8743151478 1.0001287387 0.0003673222 TESS
2458683.8757040291 0.9999333625 0.0003670363 TESS
2458683.8770929105 1.0003489065 0.0003671438 TESS
2458683.8784817923 0.9995907742 0.0003669346 TESS
2458683.8798706736 0.9996432255 0.0003668794 TESS
2458683.8812595545 1.0003674985 0.0003669732 TESS
2458683.8826484364 0.9996198680 0.0003671569 TESS
2458683.8854261991 1.0002585441 0.0003670417 TESS
2458683.8868150804 1.0003740487 0.0003671548 TESS
2458683.8895928431 0.9998685815 0.0003669510 TESS
2458683.8951483686 1.0000002372 0.0003667580 TESS
2458683.8965372499 1.0001367204 0.0003669935 TESS
2458683.8979261313 0.9997720309 0.0003669822 TESS
2458683.8993150126 1.0001635396 0.0003671514 TESS
2458683.9007038940 1.0000878482 0.0003671080 TESS
2458683.9020927758 0.9998225712 0.0003670182 TESS
2458683.9034816567 1.0007944557 0.0003670678 TESS
2458683.9048705380 1.0001332628 0.0003669935 TESS
2458683.9062594199 1.0000470822 0.0003672032 TESS
2458683.9076483012 0.9995435955 0.0003668403 TESS
2458683.9090371826 0.9999215685 0.0003672083 TESS
2458683.9104260639 1.0005049121 0.0003672841 TESS
2458683.9118149453 1.0003441182 0.0003668797 TESS
2458683.9132038266 0.9995832952 0.0003669674 TESS
2458683.9145927080 0.9998061298 0.0003670301 TESS
2458683.9159815894 0.9996209010 0.0003673354 TESS
2458683.9173704712 0.9995667911 0.0003669956 TESS
2458683.9187593521 0.9996370581 0.0003667910 TESS
2458683.9201482339 1.0000398102 0.0003670743 TESS
2458683.9215371152 1.0002044131 0.0003670426 TESS
2458683.9243148779 0.9999765195 0.0003671023 TESS
2458683.9257037593 1.0001840306 0.0003671740 TESS
2458683.9270926407 1.0002455314 0.0003672138 TESS
2458683.9284815220 0.9999200257 0.0003668650 TESS
2458683.9298704034 1.0001406404 0.0003672157 TESS
2458683.9312592852 0.9998918998 0.0003669932 TESS
2458683.9326481665 1.0004631496 0.0003670540 TESS
2458683.9340370479 1.0001548178 0.0003671162 TESS
2458683.9354259293 0.9997136127 0.0003671206 TESS
2458683.9368148106 0.9997349509 0.0003668405 TESS
2458683.9382036920 1.0000662646 0.0003670602 TESS
2458683.9395925733 1.0005803934 0.0003669817 TESS
2458683.9409814547 1.0002313216 0.0003668815 TESS
2458683.9423703360 0.9990886252 0.0003668780 TESS
2458683.9437592179 1.0000261017 0.0003668943 TESS
2458683.9451480992 1.0002087949 0.0003670029 TESS
2458683.9465369806 1.0001739969 0.0003670467 TESS
2458683.9479258619 1.0000555373 0.0003669847 TESS
2458683.9493147433 1.0002130815 0.0003672837 TESS
2458683.9507036246 1.0007753256 0.0003668327 TESS
2458683.9520925065 0.9998309027 0.0003668423 TESS
2458683.9534813878 1.0003873031 0.0003670436 TESS
2458683.9548702692 0.9992741527 0.0003669869 TESS
2458683.9562591505 0.9997366470 0.0003669524 TESS
2458683.9576480319 0.9998167261 0.0003668491 TESS
2458683.9590369132 1.0002675308 0.0003669656 TESS
2458683.9604257951 0.9993208220 0.0003671450 TESS
2458683.9618146764 0.9998922793 0.0003670997 TESS
2458683.9632035578 1.0004348312 0.0003672903 TESS
2458683.9645924391 0.9999325585 0.0003670244 TESS
2458683.9659813205 1.0005891456 0.0003669629 TESS
2458683.9673702018 1.0000170446 0.0003671466 TESS
2458683.9687590837 0.9995309255 0.0003668244 TESS
2458683.9701479650 0.9999636601 0.0003671466 TESS
2458683.9715368464 1.0000979553 0.0003667790 TESS
2458683.9729257277 1.0003110135 0.0003669626 TESS
2458683.9743146091 1.0001737411 0.0003669493 TESS
2458683.9757034909 1.0002980234 0.0003672415 TESS
2458683.9770923723 0.9996464624 0.0003670586 TESS
2458683.9784812536 0.9998832291 0.0003670079 TESS
2458683.9798701350 1.0002721651 0.0003668377 TESS
2458683.9812590163 0.9998187646 0.0003667520 TESS
2458683.9826478981 0.9999938090 0.0003673410 TESS
2458683.9840367795 1.0000200236 0.0003669462 TESS
2458683.9854256609 1.0005221599 0.0003670586 TESS
2458683.9868145422 1.0000544610 0.0003668790 TESS
2458683.9882034236 0.9998900184 0.0003667709 TESS
2458683.9895923054 0.9997859856 0.0003668521 TESS
2458683.9909811867 1.0002981561 0.0003670854 TESS
2458683.9923700681 0.9997186532 0.0003668509 TESS
2458683.9937589495 0.9999741450 0.0003670205 TESS
2458683.9951478308 1.0003594090 0.0003670766 TESS
2458683.9965367126 1.0006452834 0.0003669798 TESS
2458683.9979255940 0.9999057440 0.0003668712 TESS
2458683.9993144753 1.0003168664 0.0003672208 TESS
2458684.0007033567 1.0000860410 0.0003672983 TESS
2458684.0020922380 0.9999997655 0.0003669553 TESS
2458684.0034811199 0.9996790940 0.0003667661 TESS
2458684.0048700012 0.9997457056 0.0003666790 TESS
2458684.0062588826 1.0001836391 0.0003669069 TESS
2458684.0076477639 1.0001949599 0.0003669931 TESS
2458684.0090366458 0.9999381567 0.0003668412 TESS
2458684.0104255271 0.9996320768 0.0003668920 TESS
2458684.0118144085 1.0000822289 0.0003668605 TESS
2458684.0132032903 1.0003077001 0.0003671305 TESS
2458684.0145921712 1.0003898132 0.0003669701 TESS
2458684.0159810530 0.9999749770 0.0003668804 TESS
2458684.0173699344 0.9996452858 0.0003668265 TESS
2458684.0187588162 1.0000419518 0.0003670908 TESS
2458684.0201476975 0.9999868937 0.0003669996 TESS
2458684.0215365789 0.9995368981 0.0003668593 TESS
2458684.0229254602 1.0006630828 0.0003671407 TESS
2458684.0243143416 0.9995497086 0.0003667954 TESS
2458684.0257032234 0.9997169635 0.0003670595 TESS
2458684.0270921048 1.0001039234 0.0003671686 TESS
2458684.0284809866 0.9995547575 0.0003668467 TESS
2458684.0298698675 1.0003897130 0.0003670422 TESS
2458684.0312587493 0.9995465217 0.0003671017 TESS
2458684.0326476307 0.9997493620 0.0003669817 TESS
2458684.0340365125 1.0000494621 0.0003672682 TESS
2458684.0354253938 1.0003788846 0.0003672554 TESS
2458684.0368142752 0.9998568623 0.0003668940 TESS
2458684.0382031566 0.9998548337 0.0003670195 TESS
2458684.0395920384 1.0001762803 0.0003672637 TESS
2458684.0409809197 1.0001210962 0.0003672020 TESS
2458684.0423698011 0.9996359920 0.0003669504 TESS
2458684.0437586829 1.0001015506 0.0003670258 TESS
2458684.0451475643 1.0003455363 0.0003669610 TESS
2458684.0493142088 0.9994004043 0.0003670338 TESS
2458684.0507030901 1.0005577113 0.0003674706 TESS
2458684.0520919715 0.9999249058 0.0003671315 TESS
2458684.0534808533 0.9995083071 0.0003669014 TESS
2458684.0548697347 0.9998347288 0.0003673151 TESS
2458684.0562586160 0.9999158429 0.0003673088 TESS
2458684.0576474979 1.0008607483 0.0003672735 TESS
2458684.0590363792 1.0005892027 0.0003671462 TESS
2458684.0604252606 1.0002174180 0.0003670541 TESS
2458684.0618141424 1.0009044997 0.0003670028 TESS
2458684.0632030237 1.0004534454 0.0003669326 TESS
2458684.0645919051 1.0001789215 0.0003672385 TESS
2458684.0659807869 1.0000194284 0.0003674730 TESS
2458684.0673696683 1.0001608071 0.0003671350 TESS
2458684.0687585496 0.9994881818 0.0003670404 TESS
2458684.0701474315 1.0003123203 0.0003671957 TESS
2458684.0715363128 1.0000556678 0.0003669274 TESS
2458684.0729251946 0.9991682729 0.0003668727 TESS
2458684.0743140760 1.0004965101 0.0003672518 TESS
2458684.0757029573 0.9992563504 0.0003672872 TESS
2458684.0770918387 1.0002485572 0.0003672786 TESS
2458684.0784807205 1.0000896462 0.0003671906 TESS
2458684.0798696019 0.9994134633 0.0003670609 TESS
2458684.0812584832 0.9994849821 0.0003670791 TESS
2458684.0826473651 1.0004976067 0.0003669126 TESS
2458684.0840362464 1.0000140638 0.0003667930 TESS
2458684.0854251282 1.0004211972 0.0003672477 TESS
2458684.0868140096 1.0005246196 0.0003671629 TESS
2458684.0882028914 0.9998215847 0.0003673427 TESS
2458684.0895917728 1.0002715185 0.0003670051 TESS
2458684.0909806541 1.0001282170 0.0003670461 TESS
2458684.0923695359 0.9997994070 0.0003670671 TESS
2458684.0937584173 0.9998789279 0.0003673123 TESS
2458684.0951472986 0.9997758600 0.0003672260 TESS
2458684.0979250618 0.9996381056 0.0003667120 TESS
2458684.0993139432 0.9996696947 0.0003671375 TESS
2458684.1007028250 0.9996721966 0.0003670222 TESS
2458684.1020917064 1.0000196075 0.0003673406 TESS
2458684.1034805877 1.0000252705 0.0003670695 TESS
